POS,,,,,,,,,,,,,,,,,,,,,,,,
SalesKey,ProductName,Manufacturer,BrandName,ClassName,UnitCost,UnitPrice,SalesQuantity,DiscountQuantity,DiscountAmount,TotalCost,SalesAmount,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel,CalendarDayOfWeekLabel,IsWorkDay,EuropeSeason,NorthAmericaSeason
1594634,WWI Desktop PC3.0 M0300 Silver,Wide World Importers,Wide World Importers,Regular,160.49,349,10,0,0,1604.9,3490,10/22/2009,10/22/2009,2009,20094,Q4,200910,October,200943,Week 43,Thursday,WorkDay,Holiday,None
1402559,Adventure Works Laptop15.4W M1548 White,Adventure Works,Adventure Works,Regular,348.58,758,10,0,0,3137.22,7580,10/22/2009,10/22/2009,2009,20094,Q4,200910,October,200943,Week 43,Thursday,WorkDay,Holiday,None
2676369,WWI 1GB Digital Voice Recorder Pen E100 Red,Wide World Importers,Wide World Importers,Economy,79.53,156,20,0,0,1590.6,3120,10/22/2009,10/22/2009,2009,20094,Q4,200910,October,200943,Week 43,Thursday,WorkDay,Holiday,None
2494265,Contoso Expandable1-Handset Cordless Phone System M207 White,"Contoso, Ltd",Contoso,Regular,21.82,47.44,10,0,0,218.2,474.4,10/22/2009,10/22/2009,2009,20094,Q4,200910,October,200943,Week 43,Thursday,WorkDay,Holiday,None
1694258,Contoso Washer & Dryer 15.5in E155 Silver,"Contoso, Ltd",Contoso,Economy,509.32,999,5,0,0,2546.6,4995,10/22/2009,10/22/2009,2009,20094,Q4,200910,October,200943,Week 43,Thursday,WorkDay,Holiday,None
783199,Adventure Works Desk Lamp E1300 White,Adventure Works,Adventure Works,Economy,40.76,79.95,20,0,0,815.2,1599,10/22/2009,10/22/2009,2009,20094,Q4,200910,October,200943,Week 43,Thursday,WorkDay,Holiday,None
3334395,Fabrikam Coffee Maker 5C E090 Black,"Fabrikam, Inc.",Fabrikam,Economy,75.96,149,20,0,0,1519.2,2980,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
1909429,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,The Phone Company,Regular,123.24,268,10,0,0,1232.4,2680,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
1798588,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,The Phone Company,The Phone Company,Regular,137.5,299,10,0,0,1375,2990,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
235186,Contoso Digital Camera/Camcorder USB Cable E324 Black,"Contoso, Ltd",Contoso,Economy,14.28,28,20,0,0,285.6,560,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
2177133,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Adventure Works,Regular,348.58,758,10,0,0,3485.8,7580,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
2971048,Fabrikam Laptop15.4W M5480 White,"Fabrikam, Inc.",Fabrikam,Regular,348.58,758,10,0,0,3485.8,7580,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
1178218,WWI Laptop12 M0120 White,Wide World Importers,Wide World Importers,Regular,195.24,382.95,10,0,0,1952.4,3829.5,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
2022388,Proseware Laptop12 M210 White,"Proseware, Inc.",Proseware,Regular,195.24,382.95,20,0,0,3904.8,7659,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
2091041,WWI LCD19 E107 Black,Wide World Importers,Wide World Importers,Economy,70.87,139,20,0,0,1417.4,2780,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
2409257,Litware Mobile Fan External USB Cooling Fan E601 Silver,"Litware, Inc.",Litware,Economy,16.77,32.89,20,0,0,335.4,657.8,10/23/2009,10/23/2009,2009,20094,Q4,200910,October,200943,Week 43,Friday,WorkDay,Holiday,None
618216,Litware 20'' Weather-Shield Performance Box Fan E1601 Yellow,"Litware, Inc.",Litware,Economy,15.29,29.99,20,0,0,305.8,599.8,10/24/2009,10/24/2009,2009,20094,Q4,200910,October,200943,Week 43,Saturday,WeekEnd,Holiday,None
2968068,WWI Wireless Bluetooth Stereo Headphones M170 White,Wide World Importers,Wide World Importers,Regular,55.18,120,10,0,0,551.8,1200,10/24/2009,10/24/2009,2009,20094,Q4,200910,October,200943,Week 43,Saturday,WeekEnd,Holiday,None
2036762,Adventure Works 19" Color Digital TV E35 White,Adventure Works,Adventure Works,Economy,73.11,143.4,20,0,0,1462.2,2868,10/24/2009,10/24/2009,2009,20094,Q4,200910,October,200943,Week 43,Saturday,WeekEnd,Holiday,None
2144039,Contoso 3 Handset Cordless Phone System  E30 Black,"Contoso, Ltd",Contoso,Economy,8.66,16.99,20,0,0,173.2,339.8,10/24/2009,10/24/2009,2009,20094,Q4,200910,October,200943,Week 43,Saturday,WeekEnd,Holiday,None
1833750,Contoso Cyber Shot Digital Cameras Adapter E306 Pink,"Contoso, Ltd",Contoso,Economy,20.39,39.99,20,0,0,407.8,799.8,10/24/2009,10/24/2009,2009,20094,Q4,200910,October,200943,Week 43,Saturday,WeekEnd,Holiday,None
1256945,Contoso DVD 9-Inch Player Portable M300 Silver,"Contoso, Ltd",Contoso,Regular,73.57,159.99,10,0,0,735.7,1599.9,10/24/2009,10/24/2009,2009,20094,Q4,200910,October,200943,Week 43,Saturday,WeekEnd,Holiday,None
2168574,Litware Refrigerator 9.7CuFt M560 Blue,"Litware, Inc.",Litware,Regular,226.71,493,10,0,0,2267.1,4930,10/24/2009,10/24/2009,2009,20094,Q4,200910,October,200943,Week 43,Saturday,WeekEnd,Holiday,None
3319343,Contoso Water Heater 1.5GPM E0800 Blue,"Contoso, Ltd",Contoso ,Economy,131.28,257.5,20,0,0,2625.6,5150,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
234645,Litware Microwave 0.9CuFt E090 Grey,"Litware, Inc.",Litware,Economy,50.98,99.99,20,0,0,1019.6,1999.8,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
1924848,Fabrikam SLR Camera M149 Blue,"Fabrikam, Inc.",Fabrikam,Economy,146.7,319,20,0,0,2934,6380,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
1782044,A. Datum Bridge Digital Camera M300 Silver,A. Datum Corporation,A. Datum,Regular,85.95,186.9,10,0,0,773.55,1869,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
236766,Adventure Works Laptop8.9 E0890 Red,Adventure Works,Adventure Works,Economy,166.2,326,20,0,0,3324,6520,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
766154,Adventure Works Laptop8.9 E0890 Silver,Adventure Works,Adventure Works,Economy,166.2,326,20,0,0,3324,6520,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
3089458,Adventure Works LCD19 E108 Black,Adventure Works,Adventure Works,Economy,70.87,139,20,0,0,1417.4,2780,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
846762,WWI Projector 720p DLP56 Silver,Wide World Importers,Wide World Importers,Regular,459.4,999,10,0,0,4594,9990,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
1826936,Litware Desktop Wind Tower Oscillating Fan E1201 White,"Litware, Inc.",Litware,Economy,15.29,29.99,20,0,0,305.8,599.8,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
2705071,Cigarette Lighter Adapter for Contoso Phones E110 White,"Contoso, Ltd",Contoso,Economy,12.74,24.99,400,0,0,5096,9996,10/25/2009,10/25/2009,2009,20094,Q4,200910,October,200944,Week 44,Sunday,WeekEnd,Holiday,None
118075,Adventure Works LCD22 M200 White,Adventure Works,Adventure Works,Regular,205.09,619,10,0,0,2050.9,6190,10/26/2009,10/26/2009,2009,20094,Q4,200910,October,200944,Week 44,Monday,WorkDay,Holiday,None
1543370,Adventure Works Laptop12 M1201 Blue,Adventure Works,Adventure Works,Regular,195.24,382.95,10,0,0,1952.4,3829.5,10/26/2009,10/26/2009,2009,20094,Q4,200910,October,200944,Week 44,Monday,WorkDay,Holiday,None
1739284,Contoso Home Theater System 5.1 Channel M1530 Brown,"Contoso, Ltd",Contoso,Regular,183.49,399,10,0,0,1834.9,3990,10/26/2009,10/26/2009,2009,20094,Q4,200910,October,200944,Week 44,Monday,WorkDay,Holiday,None
2908393,Contoso Home Theater System 2.1 Channel E1200 Brown,"Contoso, Ltd",Contoso,Economy,152.44,299,20,0,0,3048.8,5980,10/26/2009,10/26/2009,2009,20094,Q4,200910,October,200944,Week 44,Monday,WorkDay,Holiday,None
1037012,Litware Home Theater System 5.1 Channel M511 Silver,"Litware, Inc.",Litware ,Regular,321.44,699,10,0,0,2892.96,6990,10/26/2009,10/26/2009,2009,20094,Q4,200910,October,200944,Week 44,Monday,WorkDay,Holiday,None
2210993,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,"Contoso, Ltd",Contoso,Regular,9.66,21,10,0,0,96.6,210,10/26/2009,10/26/2009,2009,20094,Q4,200910,October,200944,Week 44,Monday,WorkDay,Holiday,None
1343375,WWI Chandelier M815 Silver,Wide World Importers,Wide World Importers,Regular,123.47,268.5,10,0,0,1234.7,2685,10/26/2009,10/26/2009,2009,20094,Q4,200910,October,200944,Week 44,Monday,WorkDay,Holiday,None
1718024,Contoso Lifestyles Series - Big Button Cordless phone M800 White,"Contoso, Ltd",Contoso,Regular,10.58,23,10,0,0,105.8,230,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
102853,A. Datum All in One Digital Camera M200 Silver,A. Datum Corporation,A. Datum,Regular,86.45,188,10,0,0,864.5,1880,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
1984688,Adventure Works Laptop8.9 E0890 White,Adventure Works,Adventure Works,Economy,166.2,326,20,0,0,3324,6520,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
2474250,Fabrikam Laptop15.4W M5480 White,"Fabrikam, Inc.",Fabrikam,Regular,348.58,758,10,0,0,3485.8,7580,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
564312,SV Car Video AM/FM E1000 Black,Southridge Video,Southridge Video,Economy,101.46,199,20,0,0,2029.2,3980,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
1166598,Contoso Bright Light battery E20 White,"Contoso, Ltd",Contoso,Economy,13.71,26.9,20,0,0,274.2,538,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
2354418,Contoso Wireless Laser Mouse M55 Black,"Contoso, Ltd",Contoso,Regular,32.19,69.99,10,0,0,321.9,699.9,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
2046794,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,"Contoso, Ltd",Contoso,Economy,6.63,13,20,0,0,132.6,260,10/27/2009,10/27/2009,2009,20094,Q4,200910,October,200944,Week 44,Tuesday,WorkDay,Holiday,None
1392949,SV Keyboard E90 Black,Southridge Video,Southridge Video,Economy,21.28,41.73,20,0,0,425.6,834.6,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
3345414,WWI Laptop8.9 E0089 White,Wide World Importers,Wide World Importers,Economy,166.2,326,20,0,0,3324,6520,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
2800560,Proseware LCD22 M2000 White,"Proseware, Inc.",Proseware,Regular,205.09,619,10,0,0,2050.9,6190,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
3333494,Adventure Works 37" 1080p LCD HDTV M150W White,Adventure Works,Adventure Works,Regular,505.85,1099.99,10,0,0,5058.5,10999.9,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
1017218,Adventure Works 20" Analog CRT TV E45 Silver,Adventure Works,Adventure Works,Economy,101.97,200,20,0,0,2039.4,4000,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
362140,Fabrikam Business Videographer 2/3'' 17mm M280 Black,"Fabrikam, Inc.",Fabrikam  ,Regular,390.88,850,10,0,0,3908.8,8500,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
3291375,Litware Refrigerator 1.7CuFt E120 Grey,"Litware, Inc.",Litware,Economy,66.27,129.99,20,0,0,1325.4,2599.8,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
166423,Litware Washer & Dryer 25.5in M350 Green,"Litware, Inc.",Litware,Regular,914.67,1989,2,0,0,1829.34,3978,10/28/2009,10/28/2009,2009,20094,Q4,200910,October,200944,Week 44,Wednesday,WorkDay,Holiday,None
1267185,Fabrikam Refrigerator 9.7CuFt M5600 Blue,"Fabrikam, Inc.",Fabrikam,Regular,226.71,493,10,0,0,2267.1,4930,10/29/2009,10/29/2009,2009,20094,Q4,200910,October,200944,Week 44,Thursday,WorkDay,Holiday,None
1414826,Contoso DVD 58 DVD Storage Binder M55 Black,"Contoso, Ltd",Contoso,Regular,6.39,13.89,10,0,0,57.51,138.9,10/29/2009,10/29/2009,2009,20094,Q4,200910,October,200944,Week 44,Thursday,WorkDay,Holiday,None
2806930,Contoso General Carrying Case E304 Black,"Contoso, Ltd",Contoso,Economy,10.19,19.99,20,0,0,203.8,399.8,10/29/2009,10/29/2009,2009,20094,Q4,200910,October,200944,Week 44,Thursday,WorkDay,Holiday,None
344370,Proseware Desk Lamp E0120 Blue,"Proseware, Inc.",Proseware,Economy,15.29,29.99,20,0,0,305.8,599.8,10/29/2009,10/29/2009,2009,20094,Q4,200910,October,200944,Week 44,Thursday,WorkDay,Holiday,None
2551109,Contoso Air conditioner 12000BTU M0640 Blue,"Contoso, Ltd",Contoso ,Regular,211.53,459.99,10,0,0,2115.3,4599.9,10/29/2009,10/29/2009,2009,20094,Q4,200910,October,200944,Week 44,Thursday,WorkDay,Holiday,None
2348251,Litware Desk Lamp E1030 Silver,"Litware, Inc.",Litware,Economy,40.76,79.95,20,0,0,815.2,1599,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
2099094,Fabrikam Coffee Maker 5C E090 Black,"Fabrikam, Inc.",Fabrikam,Economy,75.96,149,20,0,0,1519.2,2980,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
1960052,Fabrikam Coffee Maker 5C E090 Silver,"Fabrikam, Inc.",Fabrikam,Economy,75.96,149,20,0,0,1519.2,2980,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
3132055,Litware Microwave 1.0CuFt E110 Black,"Litware, Inc.",Litware,Regular,71.37,139.99,10,0,0,713.7,1399.9,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
2490310,Litware Home Theater System 5.1 Channel M510 Silver,"Litware, Inc.",Litware ,Regular,293.85,639,10,0,0,2938.5,6390,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
2401142,SV Car Video LCD7W M7080 Black,Southridge Video,Southridge Video,Regular,229.93,500,10,0,0,2299.3,5000,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
49399,WWI Desktop PC2.30 M2300 Black,Wide World Importers,Wide World Importers,Regular,257.06,559,10,0,0,2570.6,5590,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
2456100,Contoso Desktop Alternative Bundle E200 White,"Contoso, Ltd",Contoso,Economy,5.86,11.5,20,0,0,117.2,230,10/30/2009,10/30/2009,2009,20094,Q4,200910,October,200944,Week 44,Friday,WorkDay,Holiday,None
394200,SV Rechargeable Bluetooth Notebook Mouse E80 Black,Southridge Video,Southridge Video,Economy,30.58,59.99,20,0,0,611.6,1199.8,10/31/2009,10/31/2009,2009,20094,Q4,200910,October,200944,Week 44,Saturday,WeekEnd,Holiday,None
921790,Proseware Screen 106in M1609 White,"Proseware, Inc.",Proseware,Regular,115.43,251,10,0,0,1154.3,2510,10/31/2009,10/31/2009,2009,20094,Q4,200910,October,200944,Week 44,Saturday,WeekEnd,Holiday,None
1200047,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,The Phone Company,Regular,137.96,300,10,0,0,1379.6,3000,10/31/2009,10/31/2009,2009,20094,Q4,200910,October,200944,Week 44,Saturday,WeekEnd,Holiday,None
1177727,Contoso SLR Camera 35" M358 Orange,"Contoso, Ltd",Contoso,Regular,164.63,358,10,0,0,1646.3,3580,10/31/2009,10/31/2009,2009,20094,Q4,200910,October,200944,Week 44,Saturday,WeekEnd,Holiday,None
1639855,Fabrikam Home and Vacation Moviemaker 2/3" 17mm M103 Blue,"Fabrikam, Inc.",Fabrikam,Regular,305.81,665,10,0,0,3058.1,6650,10/31/2009,10/31/2009,2009,20094,Q4,200910,October,200944,Week 44,Saturday,WeekEnd,Holiday,None
1069001,Fabrikam Coffee Maker 5C E090 Grey,"Fabrikam, Inc.",Fabrikam,Economy,75.96,149,26,0,0,1974.96,3874,11/1/2009,11/1/2009,2009,20094,Q4,200911,November,200945,Week 45,Sunday,WeekEnd,Holiday,Holiday
922151,Fabrikam Refrigerator 3.2CuFt E1600 Grey,"Fabrikam, Inc.",Fabrikam,Regular,142.75,279.99,13,3,167.994,1855.75,3471.876,11/1/2009,11/1/2009,2009,20094,Q4,200911,November,200945,Week 45,Sunday,WeekEnd,Holiday,Holiday
1683578,Adventure Works 40" LCD HDTV M690 Silver,Adventure Works,Adventure Works,Regular,392.6,1184.97,13,0,0,5103.8,15404.61,11/1/2009,11/1/2009,2009,20094,Q4,200911,November,200945,Week 45,Sunday,WeekEnd,Holiday,Holiday
915495,WWI 2GB Spy Video Recorder Pen M300 Silver,Wide World Importers,Wide World Importers,Regular,83.24,181,13,0,0,1082.12,2353,11/1/2009,11/1/2009,2009,20094,Q4,200911,November,200945,Week 45,Sunday,WeekEnd,Holiday,Holiday
26018,Contoso 2G MP3 Player E200 Black,"Contoso, Ltd",Contoso,Economy,11,21.57,26,4,17.256,286,543.564,11/1/2009,11/1/2009,2009,20094,Q4,200911,November,200945,Week 45,Sunday,WeekEnd,Holiday,Holiday
2046540,Proseware Floor Lamp M0215 Silver,"Proseware, Inc.",Proseware,Regular,155.89,339,13,4,271.2,2026.57,4135.8,11/1/2009,11/1/2009,2009,20094,Q4,200911,November,200945,Week 45,Sunday,WeekEnd,Holiday,Holiday
542597,WWI Projector 480p DLP12 Black,Wide World Importers,Wide World Importers,Regular,254.4,499,13,4,399.2,3307.2,6087.8,11/2/2009,11/2/2009,2009,20094,Q4,200911,November,200945,Week 45,Monday,WorkDay,Holiday,Holiday
2724599,WWI LCD20 M220 White,Wide World Importers,Wide World Importers,Regular,119.11,259,13,1,51.8,1548.43,3315.2,11/2/2009,11/2/2009,2009,20094,Q4,200911,November,200945,Week 45,Monday,WorkDay,Holiday,Holiday
788270,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Contoso,Economy,13,25.5,26,0,0,338,663,11/2/2009,11/2/2009,2009,20094,Q4,200911,November,200945,Week 45,Monday,WorkDay,Holiday,Holiday
2562304,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,"Proseware, Inc.",Proseware,Regular,59.32,129,13,2,51.6,771.16,1625.4,11/2/2009,11/2/2009,2009,20094,Q4,200911,November,200945,Week 45,Monday,WorkDay,Holiday,Holiday
3267224,A. Datum Full Frame Digital Camera X300 Silver,A. Datum Corporation,A. Datum,Regular,76.53,231,13,2,92.4,994.89,2910.6,11/2/2009,11/2/2009,2009,20094,Q4,200911,November,200945,Week 45,Monday,WorkDay,Holiday,Holiday
950,Contoso Single-line phones E10 Grey,"Contoso, Ltd",Contoso,Economy,5.09,9.99,26,4,7.992,132.34,251.748,11/2/2009,11/2/2009,2009,20094,Q4,200911,November,200945,Week 45,Monday,WorkDay,Holiday,Holiday
2273258,Proseware Photo Inkjet Printer E290 Black,"Proseware, Inc.",Proseware,Economy,52,102,26,0,0,1352,2652,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
1756478,WWI Projector 480p DLP12 Black,Wide World Importers,Wide World Importers,Regular,254.4,499,13,3,299.4,3307.2,6187.6,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
741311,WWI 2GB Pulse Smart pen M100 Black,Wide World Importers,Wide World Importers,Regular,91.95,199.95,13,3,119.97,1195.35,2479.38,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
1674629,Adventure Works 37" 1080p LCD HDTV M150W Silver,Adventure Works,Adventure Works,Regular,505.85,1099.99,13,0,0,6576.05,14299.87,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
1291852,Adventure Works 42" LCD HDTV M55 Black,Adventure Works,Adventure Works,Regular,389.26,763.51,13,2,305.404,5060.38,9620.226,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
2229428,SV Car Video TFT7 M7000 Brown,Southridge Video,Southridge Video,Regular,152.44,299,13,0,0,1981.72,3887,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
2705708,Fabrikam Laptop14.1 M4100 White,"Fabrikam, Inc.",Fabrikam,Regular,269.48,586,13,2,234.4,3503.24,7383.6,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
3359270,Proseware Air conditioner 7000BTU E260 Grey,"Proseware, Inc.",Proseware,Regular,152.94,299.99,13,1,59.998,1988.22,3839.872,11/3/2009,11/3/2009,2009,20094,Q4,200911,November,200945,Week 45,Tuesday,WorkDay,Holiday,Holiday
1384770,Fabrikam Laptop12 M2001 Silver,"Fabrikam, Inc.",Fabrikam,Regular,195.24,382.95,13,0,0,2538.12,4978.35,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
1376136,Adventure Works Laptop16 M1601 Red,Adventure Works,Adventure Works,Regular,275.46,599,13,1,119.8,3580.98,7667.2,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
1575342,Contoso Home Theater System 2.1 Channel E1220 Silver,"Contoso, Ltd",Contoso,Economy,101.46,199,26,2,79.6,2637.96,5094.4,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
1121560,Proseware Laser Fax Printer M250 White,"Proseware, Inc.",Proseware,Regular,54.26,118,13,4,94.4,705.38,1439.6,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
972325,Contoso Desktop Alternative Bundle E200 Black,"Contoso, Ltd",Contoso,Economy,5.86,11.5,26,2,4.6,152.36,294.4,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
2071242,Contoso Lens cap E80 White,"Contoso, Ltd",Contoso,Economy,15.27,29.95,26,4,23.96,397.02,754.74,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
2236006,Contoso Multi-Use Terminal Cable E308 White,"Contoso, Ltd",Contoso,Economy,18.86,36.99,26,0,0,490.36,961.74,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
495765,Contoso SLR Camera 35" X358 Blue,"Contoso, Ltd",Contoso,Regular,188.19,568,13,1,113.6,2446.47,7270.4,11/4/2009,11/4/2009,2009,20094,Q4,200911,November,200945,Week 45,Wednesday,WorkDay,Holiday,Holiday
2514825,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,"Fabrikam, Inc.",Fabrikam  ,Regular,215.15,422,13,2,168.8,2796.95,5317.2,11/5/2009,11/5/2009,2009,20094,Q4,200911,November,200945,Week 45,Thursday,WorkDay,Holiday,Holiday
2737809,MGS Hand Games for kids E300 Black,Tailspin Toys,Tailspin Toys,Economy,2.8,5.5,130,1,1.1,364,713.9,11/5/2009,11/5/2009,2009,20094,Q4,200911,November,200945,Week 45,Thursday,WorkDay,Holiday,Holiday
1244811,Contoso Bright Light battery E20 Pink,"Contoso, Ltd",Contoso,Economy,13.71,26.9,26,1,5.38,356.46,694.02,11/5/2009,11/5/2009,2009,20094,Q4,200911,November,200945,Week 45,Thursday,WorkDay,Holiday,Holiday
699624,WWI Stereo Bluetooth Headphones New Generation M370 Orange,Wide World Importers,Wide World Importers,Regular,61.16,132.99,13,1,26.598,795.08,1702.272,11/6/2009,11/6/2009,2009,20094,Q4,200911,November,200945,Week 45,Friday,WorkDay,Holiday,Holiday
844140,WWI Laptop15.4W M0156 Black,Wide World Importers,Wide World Importers,Regular,348.58,758,13,4,606.4,4531.54,9247.6,11/6/2009,11/6/2009,2009,20094,Q4,200911,November,200945,Week 45,Friday,WorkDay,Holiday,Holiday
3317952,SV Car Video TFT7 M7002 Brown,Southridge Video,Southridge Video,Regular,162.64,319,13,3,191.4,2114.32,3955.6,11/6/2009,11/6/2009,2009,20094,Q4,200911,November,200945,Week 45,Friday,WorkDay,Holiday,Holiday
421537,Fabrikam Microwave 0.8CuFt E0800 Silver,"Fabrikam, Inc.",Fabrikam,Economy,48.43,94.99,26,0,0,1259.18,2469.74,11/6/2009,11/6/2009,2009,20094,Q4,200911,November,200945,Week 45,Friday,WorkDay,Holiday,Holiday
1832509,Fabrikam Coffee Maker Auto 5C E090 Grey,"Fabrikam, Inc.",Fabrikam,Economy,83.1,163,26,2,65.2,2160.6,4172.8,11/6/2009,11/6/2009,2009,20094,Q4,200911,November,200945,Week 45,Friday,WorkDay,Holiday,Holiday
429888,Adventure Works Desk Lamp E1300 White,Adventure Works,Adventure Works,Economy,40.76,79.95,26,0,0,1059.76,2078.7,11/6/2009,11/6/2009,2009,20094,Q4,200911,November,200945,Week 45,Friday,WorkDay,Holiday,Holiday
